Customer ID,Recency,Frequency,Monetary,Cluster,Segment
14648,416,15,4466.65,3,Loyal
14649,5,9,3651.19,2,Champions
14650,589,1,62.5,0,Lost
14651,67,9,2025.52,3,Loyal
14652,77,1,114.18,0,Lost
14653,1,12,3593.06,2,Champions
14654,738,1,246.86,0,Lost
14655,8,7,3878.51,2,Champions
14656,169,5,790.0,3,Loyal
14657,18,6,1450.19,1,At Risk
14658,5,2,247.15,1,At Risk
14659,9,9,2529.93,2,Champions
14660,87,2,285.74,0,Lost
14661,27,1,107.95,1,At Risk
14662,29,7,1376.43,1,At Risk
14663,430,2,490.6,0,Lost
14664,20,2,636.24,1,At Risk
14665,61,7,2749.65,3,Loyal
14666,24,1,195.25,1,At Risk
14667,11,54,20395.34,2,Champions
14668,445,1,111.63,0,Lost
14669,242,7,3216.78,3,Loyal
14670,280,3,583.33,3,Loyal
14671,549,2,1127.45,3,Loyal
14672,235,4,1113.14,3,Loyal
14673,3,7,3037.32,2,Champions
14674,509,1,173.66,0,Lost
14675,16,2,1015.58,1,At Risk
14676,31,12,8356.79,2,Champions
14677,593,1,184.91,0,Lost
14678,579,1,403.39,0,Lost
14679,382,3,1289.44,3,Loyal
14680,25,58,55688.5,2,Champions
14681,71,6,875.1500000000001,3,Loyal
14682,188,6,1514.81,3,Loyal
14683,588,1,146.56,0,Lost
14684,26,6,1430.03,1,At Risk
14685,576,8,4536.64,3,Loyal
14686,414,5,852.53,3,Loyal
14687,107,3,1402.06,3,Loyal
14688,8,28,7190.42,2,Champions
14689,209,1,112.8,0,Lost
14690,44,4,777.68,1,At Risk
14691,31,5,2114.33,1,At Risk
14692,137,12,1715.1399999999999,3,Loyal
14693,265,7,1165.36,3,Loyal
14694,617,1,244.31,0,Lost
14695,519,3,1534.22,3,Loyal
14696,4,8,2473.28,2,Champions
14697,218,2,188.60999999999999,0,Lost
14698,2,5,1217.27,1,At Risk
14699,214,4,702.6,3,Loyal
14700,32,5,3076.06,3,Loyal
14701,11,15,4487.11,2,Champions
14702,1,29,6368.78,2,Champions
14703,15,1,318.17,1,At Risk
14704,11,11,1752.92,2,Champions
14705,199,1,179.0,0,Lost
14706,619,1,367.54,0,Lost
14707,436,2,139.2,0,Lost
14708,3,5,1793.22,1,At Risk
14709,15,25,8886.33,2,Champions
14710,14,13,1899.79,2,Champions
14711,10,11,2839.62,2,Champions
14712,29,4,1328.0700000000002,1,At Risk
14713,9,21,5115.76,2,Champions
14714,24,4,906.24,1,At Risk
14715,25,8,1825.45,2,Champions
14716,43,3,543.28,1,At Risk
14717,733,1,81.3,0,Lost
14718,410,1,226.42,0,Lost
14719,2,5,1581.84,1,At Risk
14720,6,3,663.81,1,At Risk
14721,379,1,109.07,0,Lost
14722,147,3,489.52,3,Loyal
14723,10,11,1803.06,2,Champions
14724,590,1,341.9,0,Lost
14725,25,4,1252.74,1,At Risk
14726,655,1,116.5,0,Lost
14727,274,3,463.72999999999996,0,Lost
14728,413,1,190.58,0,Lost
14729,374,3,586.24,0,Lost
14730,1,8,1897.57,2,Champions
14731,47,3,380.02,1,At Risk
14732,8,19,5517.07,2,Champions
14733,16,15,14335.15,2,Champions
14734,426,4,1056.42,3,Loyal
14735,4,56,12240.16,2,Champions
14736,485,2,374.05,0,Lost
14737,4,4,3554.17,1,At Risk
14738,43,9,1821.9,3,Loyal
14739,4,25,11573.62,2,Champions
14740,197,11,4161.06,3,Loyal
14741,12,7,1713.09,1,At Risk
14742,435,1,579.85,0,Lost
14743,593,1,50.48,0,Lost
14744,16,14,3660.08,2,Champions
14745,113,12,2551.41,3,Loyal
14746,406,4,593.5,3,Loyal
14747,249,1,328.2,0,Lost
14748,29,10,2681.9,2,Champions
14749,480,1,310.15,0,Lost
14750,736,1,112.03,0,Lost
14751,684,2,126.45,0,Lost
14752,44,1,389.64,1,At Risk
14753,87,2,869.51,1,At Risk
14754,45,6,1547.93,3,Loyal
14755,10,25,9972.550000000001,2,Champions
14756,15,3,2653.76,1,At Risk
14757,75,1,420.5,0,Lost
14758,145,7,2864.97,3,Loyal
14759,5,3,1625.97,1,At Risk
14760,297,1,89.2,0,Lost
14761,59,3,447.92,1,At Risk
14762,264,2,417.57,0,Lost
14764,47,1,278.3,1,At Risk
14765,29,3,254.11,1,At Risk
14766,8,11,6375.7300000000005,2,Champions
14767,474,1,382.81,0,Lost
14768,17,2,192.60000000000002,1,At Risk
14769,3,17,15514.11,2,Champions
14770,232,8,3637.64,3,Loyal
14771,621,2,594.62,0,Lost
14772,112,1,139.26,0,Lost
14773,593,1,140.55,0,Lost
14774,529,1,241.45,0,Lost
14775,58,3,1011.9,1,At Risk
14776,51,15,3708.3,2,Champions
14777,404,1,307.56,0,Lost
14778,127,2,730.86,3,Loyal
14779,281,3,386.15,0,Lost
14780,55,2,447.68,1,At Risk
14782,320,1,200.10000000000002,0,Lost
14783,659,1,307.3,0,Lost
14784,26,3,449.93,1,At Risk
14785,10,2,77.4,1,At Risk
14786,550,1,90.96,0,Lost
14787,471,1,110.65,0,Lost
14788,7,3,1156.32,1,At Risk
14789,29,1,197.64,1,At Risk
14790,17,10,2526.62,2,Champions
14791,607,1,303.63,0,Lost
14792,64,1,6.2,0,Lost
14793,21,2,625.9,1,At Risk
14794,3,10,1953.9,2,Champions
14795,166,1,131.45000000000002,0,Lost
14796,1,27,10169.33,2,Champions
14797,507,1,300.31,0,Lost
14798,53,8,724.31,3,Loyal
14799,51,2,338.15,1,At Risk
14800,48,17,7191.33,2,Champions
14801,61,1,189.34,0,Lost
14802,438,2,1502.98,3,Loyal
14803,162,3,845.55,3,Loyal
14804,9,1,353.27,1,At Risk
14805,15,7,1082.55,1,At Risk
14806,75,2,303.43,0,Lost
14807,391,2,504.14,0,Lost
14808,40,8,2718.6,2,Champions
14809,621,2,686.76,0,Lost
14810,41,13,2354.03,2,Champions
14811,387,1,170.5,0,Lost
14812,599,1,178.85,0,Lost
14813,370,4,888.91,3,Loyal
14814,581,1,154.21,0,Lost
14815,37,2,778.5,1,At Risk
14816,197,1,271.85,0,Lost
14817,200,7,3959.86,3,Loyal
14818,74,6,1153.56,3,Loyal
14819,64,4,456.41,1,At Risk
14820,21,9,1274.76,2,Champions
14821,367,7,1230.15,3,Loyal
14822,485,1,157.70000000000002,0,Lost
14823,180,3,321.43,0,Lost
14824,10,10,4022.9100000000003,2,Champions
14825,4,24,4735.08,2,Champions
14826,582,2,385.2,0,Lost
14828,197,13,9839.460000000001,2,Champions
14829,29,7,1455.8700000000001,1,At Risk
14830,53,1,188.88,0,Lost
14831,680,3,1676.57,3,Loyal
14832,630,1,322.69,0,Lost
14833,499,1,94.8,0,Lost
14834,18,7,2206.16,2,Champions
14835,529,2,297.0,0,Lost
14836,10,3,102.44999999999999,1,At Risk
14837,90,9,3460.32,3,Loyal
14838,423,2,769.9200000000001,0,Lost
14839,418,3,915.28,3,Loyal
14840,268,2,362.71,0,Lost
14841,53,14,7163.0,2,Champions
14842,44,4,2824.69,3,Loyal
14843,437,1,211.79999999999998,0,Lost
14844,64,10,6702.43,2,Champions
14845,600,1,150.0,0,Lost
14846,427,1,437.4,0,Lost
14847,149,3,1348.95,3,Loyal
14848,405,1,310.56,0,Lost
14849,22,43,15407.61,2,Champions
14850,312,7,1770.96,3,Loyal
14851,23,3,829.4100000000001,1,At Risk
14852,58,18,6132.43,2,Champions
14853,24,5,1376.87,1,At Risk
14854,78,11,4303.06,2,Champions
14855,119,7,6520.3,3,Loyal
14856,36,3,1290.53,1,At Risk
14857,60,7,3651.851,3,Loyal
14858,506,1,180.75,0,Lost
14859,13,5,1705.64,1,At Risk
14860,19,1,170.32,1,At Risk
14861,52,10,1380.73,3,Loyal
14862,26,2,841.1999999999999,1,At Risk
14863,29,1,266.76,1,At Risk
14865,7,4,92.52000000000001,1,At Risk
14866,11,19,20746.54,2,Champions
14867,186,16,2952.06,3,Loyal
14868,3,12,4184.01,2,Champions
14869,9,6,2778.14,2,Champions
14870,262,6,1838.95,3,Loyal
14871,3,9,1228.17,2,Champions
14872,484,3,816.6,3,Loyal
14873,210,2,854.13,3,Loyal
14874,535,1,116.18,0,Lost
14875,108,3,2862.4,3,Loyal
14876,521,2,256.7,0,Lost
14877,418,2,425.85,0,Lost
14878,13,25,4076.5,2,Champions
14879,685,1,185.06,0,Lost
14880,77,3,690.59,1,At Risk
14881,20,1,255.4,1,At Risk
14882,27,14,3546.65,2,Champions
14883,19,6,761.59,1,At Risk
14884,669,1,120.6,0,Lost
14885,132,3,1598.12,3,Loyal
14886,253,1,364.8,0,Lost
14887,79,1,1862.0,1,At Risk
14888,207,1,369.2,0,Lost
14889,336,1,135.9,0,Lost
14890,254,3,817.25,3,Loyal
14891,148,4,1106.73,3,Loyal
14892,691,1,202.35000000000002,0,Lost
14893,10,3,1809.6100000000001,1,At Risk
14894,85,3,1492.81,3,Loyal
14895,8,38,25119.54,2,Champions
14896,205,8,1826.0,3,Loyal
14897,8,8,3140.54,2,Champions
14898,23,14,3365.95,2,Champions
14899,395,1,1331.38,0,Lost
14900,522,1,13.919999999999998,0,Lost
14901,11,12,1919.0,2,Champions
14902,26,3,1035.6200000000001,1,At Risk
14903,21,5,2795.33,1,At Risk
14904,2,4,1630.49,1,At Risk
14905,158,8,1971.39,3,Loyal
14906,445,1,68.44,0,Lost
14907,3,16,5547.72,2,Champions
14908,74,2,381.9,1,At Risk
14909,437,3,1404.68,3,Loyal
14910,3,4,434.35,1,At Risk
14911,1,398,291420.81,2,Champions
14912,17,6,1889.25,1,At Risk
14913,36,8,4073.13,2,Champions
14915,91,11,1811.25,3,Loyal
14916,71,8,3042.95,3,Loyal
14917,597,2,1123.75,3,Loyal
14918,116,9,5955.81,3,Loyal
14919,539,1,359.35,0,Lost
14920,213,3,1607.17,3,Loyal
14921,30,2,1316.07,1,At Risk
14922,394,2,843.74,0,Lost
14923,51,1,749.1,1,At Risk
14924,246,3,931.01,3,Loyal
14926,382,2,359.4,0,Lost
14927,397,1,308.2,0,Lost
14928,628,1,223.91000000000003,0,Lost
14929,32,2,836.69,1,At Risk
14930,109,6,5236.7300000000005,3,Loyal
14931,5,5,1257.68,1,At Risk
14932,366,2,666.13,0,Lost
14933,444,4,1770.0,3,Loyal
14934,82,5,3503.5,3,Loyal
14935,297,2,2849.83,3,Loyal
14936,34,12,12410.81,2,Champions
14937,57,3,1621.88,3,Loyal
14938,562,2,2322.43,3,Loyal
14940,418,2,531.49,0,Lost
14941,579,1,182.1,0,Lost
14942,402,4,746.56,3,Loyal
14943,663,1,107.62,0,Lost
14944,30,19,9784.67,2,Champions
14945,414,1,179.4,0,Lost
14946,14,1,100.9,1,At Risk
14947,72,6,1049.79,3,Loyal
14948,23,6,1101.97,1,At Risk
14949,469,4,515.0,3,Loyal
14950,19,1,371.2,1,At Risk
14951,79,1,311.69,0,Lost
14952,60,32,17629.35,2,Champions
14953,25,4,971.32,1,At Risk
14954,12,2,462.12,1,At Risk
14955,733,1,163.77,0,Lost
14956,421,1,1325.0,0,Lost
14957,253,2,261.69,0,Lost
14958,147,6,941.99,3,Loyal
14959,64,4,695.42,1,At Risk
14960,8,2,221.27,1,At Risk
14961,11,22,16410.15,2,Champions
14962,271,4,366.91,0,Lost
14963,10,12,3123.57,2,Champions
14964,247,1,206.21,0,Lost
14965,96,2,596.09,1,At Risk
14966,15,6,1064.26,1,At Risk
14967,50,6,1982.6100000000001,3,Loyal
14968,30,2,501.24,1,At Risk
14969,704,1,906.23,0,Lost
14970,68,12,4919.35,2,Champions
14971,35,3,1097.98,1,At Risk
14972,128,2,145.07,0,Lost
14973,107,3,1314.45,3,Loyal
14974,37,1,89.94,0,Lost
14975,57,2,472.39,1,At Risk
14976,57,7,790.86,3,Loyal
14977,726,1,31.929999999999996,0,Lost
14978,72,10,3112.19,3,Loyal
14979,735,1,429.66,0,Lost
14980,737,1,150.68,0,Lost
14981,246,2,372.92,0,Lost
14982,572,1,237.78,0,Lost
14983,689,1,183.20000000000002,0,Lost
14984,19,6,1260.51,1,At Risk
14985,198,2,292.01,0,Lost
14986,376,2,563.1,0,Lost
14987,16,8,1550.6499999999999,2,Champions
14988,212,7,2038.65,3,Loyal
14989,662,1,342.4,0,Lost
14990,612,2,304.17,0,Lost
14991,430,1,314.67,0,Lost
14992,442,1,210.5,0,Lost
14993,564,1,36.13,0,Lost
14994,382,5,946.72,3,Loyal
14995,39,2,231.98000000000002,1,At Risk
14996,481,2,442.28999999999996,0,Lost
14997,46,4,776.5999999999999,1,At Risk
14998,170,4,753.18,3,Loyal
14999,593,1,129.48000000000002,0,Lost
15000,48,1,490.52,1,At Risk
15001,394,2,199.10999999999999,0,Lost
15002,116,9,4138.08,3,Loyal
15003,473,6,1027.03,3,Loyal
15004,147,1,1220.77,0,Lost
15005,16,56,13754.58,2,Champions
15006,51,2,757.78,1,At Risk
15007,159,1,156.91,0,Lost
15008,480,2,360.0,0,Lost
15009,12,3,1259.43,1,At Risk
15010,36,1,308.94,1,At Risk
15011,396,2,416.6,0,Lost
15012,54,3,646.26,1,At Risk
15013,488,10,1610.82,3,Loyal
15014,43,2,257.67,1,At Risk
15015,501,13,2354.97,3,Loyal
15016,173,5,620.89,3,Loyal
15017,34,1,125.58,1,At Risk
15018,39,3,496.21000000000004,1,At Risk
15019,267,1,252.81,0,Lost
15020,379,1,198.47,0,Lost
15021,9,12,2500.59,2,Champions
15022,12,5,1133.44,1,At Risk
15023,3,20,11578.65,2,Champions
15024,10,16,3559.39,2,Champions
15025,33,2,979.79,1,At Risk
15026,80,5,1048.8899999999999,3,Loyal
15027,31,10,3195.6,2,Champions
15028,8,6,962.94,1,At Risk
15029,620,1,365.1,0,Lost
15030,72,8,1979.91,3,Loyal
15031,4,14,3102.94,2,Champions
15032,256,8,11010.05,3,Loyal
15033,5,10,2557.18,2,Champions
15034,16,14,8231.2,2,Champions
15035,90,1,252.73000000000002,0,Lost
15036,72,3,429.56,1,At Risk
15037,376,2,397.76,0,Lost
15038,59,9,1146.53,3,Loyal
15039,10,93,39141.48,2,Champions
15040,542,1,7.49,0,Lost
15041,170,2,289.4,0,Lost
15042,199,2,315.45,0,Lost
15043,31,6,2870.3199999999997,2,Champions
15044,19,35,16024.15,2,Champions
15045,152,2,735.66,3,Loyal
15046,9,25,7623.79,2,Champions
15047,270,1,343.62,0,Lost
15048,65,4,381.0,1,At Risk
15049,274,1,121.17000000000002,0,Lost
15050,25,5,4087.19,2,Champions
15051,23,9,3926.91,2,Champions
15052,319,1,207.73000000000002,0,Lost
15053,5,3,693.95,1,At Risk
15054,12,2,302.1,1,At Risk
15055,475,3,549.12,0,Lost
15056,520,1,113.64999999999999,0,Lost
15057,275,5,3255.96,3,Loyal
15058,25,16,3387.58,2,Champions
15059,41,19,3491.2,2,Champions
15060,8,4,294.25,1,At Risk
15061,4,127,126389.02,2,Champions
15062,71,8,2585.62,3,Loyal
15063,213,1,370.79999999999995,0,Lost
15064,410,4,1254.41,3,Loyal
15065,38,5,3326.86,3,Loyal
15066,53,1,893.59,1,At Risk
15067,78,5,3862.88,3,Loyal
15068,46,4,1174.9,1,At Risk
15069,179,1,1109.53,0,Lost
15070,373,3,737.0500000000001,3,Loyal
15071,94,4,1455.56,3,Loyal
15072,479,1,187.51999999999998,0,Lost
15073,10,8,2788.02,2,Champions
15074,105,3,1553.1299999999999,3,Loyal
15075,78,1,773.03,1,At Risk
15076,173,3,1447.74,3,Loyal
15077,495,2,2428.08,3,Loyal
15078,7,53,17286.73,2,Champions
15079,213,11,3625.4,3,Loyal
15080,428,2,546.25,0,Lost
15081,22,12,1854.57,2,Champions
15082,669,1,93.35000000000001,0,Lost
15083,257,1,88.2,0,Lost
15084,380,2,965.2,3,Loyal
15085,730,1,347.54,0,Lost
15086,565,2,218.53,0,Lost
15087,282,1,306.94,0,Lost
15088,21,2,1160.07,1,At Risk
15089,10,6,2420.84,2,Champions
15090,308,1,381.32,0,Lost
15091,68,3,1046.6100000000001,3,Loyal
15092,215,3,776.46,3,Loyal
15093,18,23,13702.38,2,Champions
15094,463,2,83.0,0,Lost
15095,104,10,3141.64,3,Loyal
15096,43,1,219.39000000000001,1,At Risk
15097,4,3,908.35,1,At Risk
15098,182,3,39916.5,3,Loyal
15099,84,1,410.48,0,Lost
15100,334,7,2193.8999999999996,3,Loyal
15101,9,6,1477.94,1,At Risk
15102,531,2,554.67,0,Lost
15103,31,2,703.36,1,At Risk
15104,197,2,993.54,3,Loyal
15105,18,9,3094.91,2,Champions
15106,18,5,1422.52,1,At Risk
15107,311,9,824.35,3,Loyal
15108,142,4,1300.25,3,Loyal
15109,246,3,983.1,3,Loyal
15110,24,6,1505.8500000000001,1,At Risk
15111,29,5,2442.37,1,At Risk
15112,611,1,209.4,0,Lost
15113,10,3,3509.43,1,At Risk
15114,30,12,3400.12,2,Champions
15115,18,2,531.85,1,At Risk
15116,18,4,1352.75,1,At Risk
15117,15,8,2485.9700000000003,2,Champions
15118,134,1,244.8,0,Lost
15119,246,1,266.4,0,Lost
15120,134,1,358.82,0,Lost
15121,50,2,457.72,1,At Risk
15122,114,11,4487.27,3,Loyal
15123,7,5,4656.17,2,Champions
15124,23,4,450.82,1,At Risk
15125,25,24,17024.87,2,Champions
15126,537,2,449.49,0,Lost
15127,66,2,711.5,1,At Risk
15128,60,5,1783.68,3,Loyal
15129,50,23,6860.18,2,Champions
15130,170,1,330.11,0,Lost
15131,395,1,80.28,0,Lost
15132,18,5,977.9300000000001,1,At Risk
15133,128,5,1806.9,3,Loyal
15134,15,10,1596.29,2,Champions
15135,239,2,305.68,0,Lost
15136,3,4,1286.7,1,At Risk
15137,521,2,823.4,0,Lost
15138,394,1,502.52,0,Lost
15139,240,2,178.96,0,Lost
15140,52,8,3243.69,2,Champions
15141,458,7,1388.47,3,Loyal
15142,46,6,2619.92,3,Loyal
15143,226,2,563.63,0,Lost
15144,8,29,12160.31,2,Champions
15145,4,4,1194.73,1,At Risk
15146,165,2,1327.16,3,Loyal
15147,240,1,623.5,0,Lost
15148,11,1,301.29,1,At Risk
15149,134,5,1554.6100000000001,3,Loyal
15150,17,13,8977.94,2,Champions
15151,423,2,2085.61,3,Loyal
15152,10,14,5263.83,2,Champions
15153,31,1,329.25,1,At Risk
15154,75,3,1343.72,3,Loyal
15155,383,1,383.96999999999997,0,Lost
15156,1,3,961.49,1,At Risk
15157,4,5,2654.11,1,At Risk
15158,45,2,606.02,1,At Risk
15159,2,34,22116.73,2,Champions
15160,357,4,589.27,3,Loyal
15161,388,1,119.92,0,Lost
15162,731,1,312.9,0,Lost
15163,18,2,304.47,1,At Risk
15164,69,9,2028.1100000000001,3,Loyal
15165,373,1,487.75,0,Lost
15166,468,1,167.16,0,Lost
15167,321,5,1627.62,3,Loyal
15168,26,1,106.56,1,At Risk
15169,382,2,569.22,0,Lost
15170,407,1,81.15,0,Lost
15171,331,1,1289.5,0,Lost
15172,9,5,1624.05,1,At Risk
15173,381,7,1494.6,3,Loyal
15174,323,2,481.46,0,Lost
15175,72,1,224.14,0,Lost
15176,668,1,988.04,0,Lost
15177,426,1,948.93,0,Lost
15178,260,1,40.5,0,Lost
15179,18,13,7491.92,2,Champions
15180,367,3,816.9300000000001,3,Loyal
15181,66,5,1200.2,3,Loyal
15182,154,11,2998.952,3,Loyal
15183,548,3,639.93,0,Lost
15184,29,4,685.39,1,At Risk
15185,70,1,310.62,0,Lost
15186,14,5,1403.2,1,At Risk
15187,2,16,4777.18,2,Champions
15188,725,1,310.43,0,Lost
15189,1,46,17524.38,2,Champions
15190,434,1,834.4399999999999,0,Lost
15191,463,3,588.05,0,Lost
15192,120,5,1666.39,3,Loyal
15193,61,1,499.32,1,At Risk
15194,3,28,12021.53,2,Champions
15195,3,1,3861.0,1,At Risk
15196,433,2,313.7,0,Lost
15197,11,6,1877.51,1,At Risk
15198,92,5,571.35,3,Loyal
15199,59,10,3122.4,2,Champions
15200,495,1,549.05,0,Lost
15201,87,7,1842.95,3,Loyal
15202,420,3,6001.49,3,Loyal
15203,26,15,4400.18,2,Champions
15204,357,1,316.58,0,Lost
15205,85,2,653.24,1,At Risk
15206,10,4,420.29999999999995,1,At Risk
15207,416,3,683.9200000000001,3,Loyal
15208,1,6,970.52,1,At Risk
15209,730,1,178.98000000000002,0,Lost
15210,225,3,1176.19,3,Loyal
15211,60,2,894.4100000000001,1,At Risk
15212,241,2,208.28,0,Lost
15213,319,2,328.35,0,Lost
15214,2,8,1661.44,2,Champions
15215,47,7,2422.43,3,Loyal
15216,88,2,486.09,1,At Risk
15217,563,1,426.24,0,Lost
15218,11,22,11468.83,2,Champions
15219,176,2,685.45,0,Lost
15220,52,6,1778.96,3,Loyal
15221,366,4,2062.2000000000003,3,Loyal
15222,319,11,3550.91,3,Loyal
15223,226,5,1417.95,3,Loyal
15224,358,5,871.36,3,Loyal
15225,234,1,409.40000000000003,0,Lost
15226,311,1,154.41,0,Lost
15227,37,9,2488.4900000000002,2,Champions
15228,66,6,5580.2699999999995,3,Loyal
15229,586,1,160.5,0,Lost
15230,239,2,429.6,0,Lost
15231,621,1,250.26,0,Lost
15232,113,2,612.06,0,Lost
15233,401,1,59.400000000000006,0,Lost
15234,277,1,197.0,0,Lost
15235,218,16,2772.76,3,Loyal
15236,299,1,321.05,0,Lost
15237,2,4,1412.32,1,At Risk
15238,29,3,1071.99,1,At Risk
15239,10,2,780.59,1,At Risk
15240,45,12,4459.98,2,Champions
15241,67,11,3050.16,2,Champions
15242,422,1,302.04,0,Lost
15243,74,2,927.2800000000001,1,At Risk
15244,65,3,912.08,1,At Risk
15245,134,8,4610.84,3,Loyal
15246,238,3,780.4,3,Loyal
15247,122,3,976.06,3,Loyal
15248,411,3,1893.93,3,Loyal
15249,32,18,9266.0,2,Champions
15250,641,1,60.0,0,Lost
15251,9,21,20324.54,2,Champions
15252,36,5,2103.41,3,Loyal
15253,16,8,2055.09,2,Champions
15254,127,3,1088.35,3,Loyal
15255,67,9,3706.02,2,Champions
15256,149,2,170.4,0,Lost
15257,283,2,685.9,0,Lost
15258,169,2,623.16,0,Lost
15259,513,4,1182.3799999999999,3,Loyal
15260,100,25,8767.73,2,Champions
15261,135,4,1508.0,3,Loyal
15262,324,3,418.82,0,Lost
15263,107,1,156.51,0,Lost
15264,64,2,848.4,1,At Risk
15265,151,4,3345.64,3,Loyal
15266,338,5,852.21,3,Loyal
15267,22,5,1717.36,1,At Risk
15268,479,3,961.9000000000001,3,Loyal
15269,24,3,1225.3600000000001,1,At Risk
15270,16,21,8524.86,2,Champions
15271,7,24,4528.54,2,Champions
15272,57,6,2030.95,3,Loyal
15273,600,1,228.96,0,Lost
15274,4,2,716.57,1,At Risk
15275,38,1,615.14,1,At Risk
15276,66,4,619.8,1,At Risk
15277,47,2,476.34,1,At Risk
15278,562,4,496.15999999999997,3,Loyal
15279,355,5,1580.54,3,Loyal
15280,172,3,397.52,0,Lost
15281,59,16,8543.57,2,Champions
15282,570,1,348.59,0,Lost
15283,390,3,148.33,0,Lost
15284,500,1,24.75,0,Lost
15285,408,1,94.92,0,Lost
15286,50,1,240.55,1,At Risk
15287,22,5,856.03,1,At Risk
15288,43,10,3715.38,2,Champions
15289,29,5,1593.09,1,At Risk
15290,5,26,10496.28,2,Champions
15291,26,40,13517.76,2,Champions
15292,201,1,178.39,0,Lost
15293,666,1,247.5,0,Lost
15294,411,1,233.35,0,Lost
15295,654,1,207.04,0,Lost
15296,51,12,10323.03,2,Champions
15297,10,3,641.94,1,At Risk
15298,2,23,9061.77,2,Champions
15299,67,10,6156.53,2,Champions
15300,64,1,496.44,1,At Risk
15301,51,17,6909.67,2,Champions
15302,730,1,308.0,0,Lost
15303,290,3,1224.18,3,Loyal
15304,61,9,796.4000000000001,3,Loyal
15305,555,1,93.6,0,Lost
15306,64,9,3484.73,2,Champions
15307,96,1,205.3,0,Lost
15308,274,1,310.47,0,Lost
15309,611,4,797.96,3,Loyal
15310,479,1,1634.64,0,Lost
15311,1,208,114966.42,2,Champions
15312,75,12,2930.19,2,Champions
15313,110,1,52.0,0,Lost
15314,199,3,820.4499999999999,3,Loyal
15315,64,2,570.5,1,At Risk
15316,327,1,165.0,0,Lost
15317,677,1,129.75,0,Lost
15318,4,1,312.62,1,At Risk
15319,284,1,204.5,0,Lost
15320,44,1,267.13,1,At Risk
15321,71,12,6709.7300000000005,2,Champions
15322,86,2,1390.86,3,Loyal
15323,563,3,434.6,0,Lost
15324,701,1,140.22000000000003,0,Lost
15325,104,8,1601.46,3,Loyal
15326,334,5,1700.52,3,Loyal
15327,53,1,208.75,0,Lost
15328,408,1,107.24,0,Lost
15329,39,11,2958.83,2,Champions
15330,32,2,714.96,1,At Risk
15331,500,3,767.91,3,Loyal
15332,366,6,4892.68,3,Loyal
15333,208,1,1028.56,0,Lost
15334,157,3,350.82,0,Lost
15335,54,1,170.22,0,Lost
15336,402,1,240.5,0,Lost
15337,411,1,373.02,0,Lost
15338,677,1,277.93,0,Lost
15339,66,7,1821.02,3,Loyal
15340,562,1,105.5,0,Lost
15341,81,2,2402.7200000000003,3,Loyal
15342,130,1,406.09,0,Lost
15343,87,1,364.5,0,Lost
15344,1,3,563.94,1,At Risk
15345,46,1,393.54,1,At Risk
15346,333,3,596.12,3,Loyal
15347,366,4,1162.0,3,Loyal
15348,72,1,158.04,0,Lost
15349,158,2,463.90999999999997,0,Lost
15350,373,2,547.6,0,Lost
15351,12,10,3430.22,2,Champions
15352,549,1,111.15,0,Lost
15353,255,7,2794.4700000000003,3,Loyal
15354,603,3,284.4,0,Lost
15355,29,2,277.05,1,At Risk
15356,31,13,3239.57,2,Champions
15358,5,42,16425.86,2,Champions
15359,663,8,181.35,0,Lost
15360,40,1,427.93,1,At Risk
15361,362,4,689.07,3,Loyal
15362,449,2,613.08,0,Lost
15363,373,2,678.11,0,Lost
15364,96,2,913.19,3,Loyal
15365,26,13,4557.13,2,Champions
15366,75,7,2389.08,3,Loyal
15367,57,11,5081.33,2,Champions
15368,21,2,722.74,1,At Risk
15369,492,11,6251.26,3,Loyal
15370,41,8,3739.01,2,Champions
15371,662,1,59.400000000000006,0,Lost
15372,137,8,6017.06,3,Loyal
15373,8,17,3084.54,2,Champions
15374,129,2,307.32,0,Lost
15375,690,1,60.959999999999994,0,Lost
15376,40,3,1221.56,1,At Risk
15377,383,4,1211.75,3,Loyal
15378,463,2,246.5,0,Lost
15379,169,8,4877.84,3,Loyal
15380,9,11,3248.96,2,Champions
15381,214,5,1890.5700000000002,3,Loyal
15382,15,12,13733.550000000001,2,Champions
15384,170,4,2027.79,3,Loyal
15385,40,3,942.08,1,At Risk
15386,186,1,394.14,0,Lost
15387,492,1,468.65,0,Lost
15388,270,1,140.54,0,Lost
15389,172,5,2733.8,3,Loyal
15390,396,2,1216.66,3,Loyal
15391,584,1,289.87,0,Lost
15392,5,7,2911.62,2,Champions
15393,16,5,891.34,1,At Risk
15394,10,11,5286.8,2,Champions
15395,326,1,107.45,0,Lost
15396,113,2,796.38,3,Loyal
15397,290,1,94.0,0,Lost
15398,16,2,1345.53,1,At Risk
15399,1,3,815.77,1,At Risk
15400,92,8,1302.3,3,Loyal
15401,452,2,216.95000000000002,0,Lost
15402,149,6,1830.54,3,Loyal
15403,492,2,170.88,0,Lost
15404,376,1,257.06,0,Lost
15405,189,2,659.84,0,Lost
15406,31,4,975.87,1,At Risk
15407,34,4,1046.74,1,At Risk
15408,264,1,267.18,0,Lost
15409,721,1,131.25,0,Lost
15410,84,10,4685.72,2,Champions
15411,26,4,1348.93,1,At Risk
15412,171,1,190.53,0,Lost
15413,692,5,6798.72,3,Loyal
15414,10,3,774.9000000000001,1,At Risk
15415,313,1,559.61,0,Lost
15416,65,7,4572.82,3,Loyal
